20:26:11: GetMCHelp:234-244 
13:38:32: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:31: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:31: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:31: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:31: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:31: MCAcceptTask:2031-274 
13:38:30: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:30: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:30: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:30: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:29: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:29: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:29: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:29: MCAcceptTask:2032-274 
13:38:29: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:28: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:28: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:28: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:28: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:27: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:27: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:27: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:27: GetMyPasture:2031-274 
13:38:27: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:26: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:38:26: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:26: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:38:26: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:25: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:38:25: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:25: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:38:25: 牧场发包错误屋里凡凡3号
13:38:25: 牧场发包错误:
13:38:25: 牧场发包错误:MCAcceptTask
13:38:25: MCAcceptTask:2047-274 
13:38:25: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:24: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:24: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:24: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:24: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:23: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:23: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:23: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:23: MCAcceptTask:2031-274 
13:38:23: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:22: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:22: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:22: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:22: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:21: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:21: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:21: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:21: MCAcceptTask:2016-274 
13:38:21: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:20: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:20: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:20: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:20: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:19: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:19: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:19: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:19: MCAcceptTask:2047-274 
13:38:19: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:18: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:18: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:18: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:17: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:17: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:17: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:17: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:17: GetMyPasture:2031-274 
13:38:16: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:16: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:38:16: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:16: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:38:15: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:15: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:38:15: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:15: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:38:15: 牧场发包错误屋里凡凡3号
13:38:15: 牧场发包错误:
13:38:15: 牧场发包错误:MCAcceptTask
13:38:15: MCAcceptTask:2031-274 
13:38:14: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:14: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:14: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:14: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:13: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:13: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:13: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:13: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:13: MCAcceptTask:2031-274 
13:38:12: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:12: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:12: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:12: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:11: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:11: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:11: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:11: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:11: MCAcceptTask:2047-274 
13:38:10: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:10: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:10: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:10: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:09: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:09: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:09: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:09: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:09: MCAcceptTask:2031-274 
13:38:08: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:08: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:08: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:08: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:07: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:07: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:07: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:07: GetMyPasture:2032-274 
13:38:07: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:06: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:38:06: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:06: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:38:06: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:05: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:38:05: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:05: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:38:04: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:04: 牧场发包错误屋里凡凡3号
13:38:04: 牧场发包错误:
13:38:04: 牧场发包错误:MCAcceptTask
13:38:04: MCAcceptTask:2031-274 
13:38:04: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:04: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:03: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:03: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:03: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:03: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:02: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:02: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:02: MCAcceptTask:2032-274 
13:38:02: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:02: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:01: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:01: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:01: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:01: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:00: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:00: MCAcceptTask:2031-274 
13:38:00: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:38:00: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:38:00: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:59: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:59: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:59: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:59: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:58: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:58: MCAcceptTask:2047-274 
13:37:58: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:58: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:58: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:57: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:57: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:57: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:57: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:56: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:56: GetMyPasture:2031-274 
13:37:56: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:56: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:37:56: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:55: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:37:55: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:55: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:37:55: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:54: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:37:54: 牧场发包错误屋里凡凡3号
13:37:54: 牧场发包错误:
13:37:54: 牧场发包错误:MCAcceptTask
13:37:54: MCAcceptTask:2032-274 
13:37:54: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:54: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:54: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:53: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:53: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:53: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:53: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:52: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:52: MCAcceptTask:2031-274 
13:37:52: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:52: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:52: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:51: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:51: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:51: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:50: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:50: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:50: MCAcceptTask:2031-274 
13:37:50: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:50: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:49: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:49: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:49: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:49: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:48: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:48: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:48: MCAcceptTask:2047-274 
13:37:48: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:48: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:47: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:47: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:47: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:47: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:46: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:46: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:46: GetMyPasture:2031-274 
13:37:46: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:45: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:37:45: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:45: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:37:45: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:44: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:37:44: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:44: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:37:44: 牧场发包错误屋里凡凡3号
13:37:44: 牧场发包错误:
13:37:44: 牧场发包错误:MCAcceptTask
13:37:44: MCAcceptTask:2031-274 
13:37:44: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:43: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:43: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:43: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:43: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:42: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:42: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:42: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:42: MCAcceptTask:2031-274 
13:37:42: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:41: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:41: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:41: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:41: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:40: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:40: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:40: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:40: MCAcceptTask:2031-274 
13:37:40: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:39: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:39: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:39: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:38: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:38: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:38: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:38: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:38: MCAcceptTask:2047-274 
13:37:37: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:37: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:37:37: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:37:37: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
